date,park_id,ride,avg_queue_min,max_queue_min,uptime_pct
2023-06-26,160,Max & Moritz,24.0,45.0,100.0
2023-06-26,160,Max & Moritz Single-rider,17.0,20.0,38.0
2023-06-26,160,Monorail,17.0,30.0,100.0
2023-06-26,160,Nest!,,,100.0
2023-06-26,160,Pagode,6.0,10.0,100.0
2023-06-26,160,Piraña,40.0,60.0,100.0
2023-06-26,160,Python,36.0,50.0,97.0
2023-06-26,160,Python Single-rider,42.0,60.0,87.0
2023-06-26,160,Sirocco,15.0,25.0,100.0
2023-06-26,160,Stoomcarrousel,,,0.0
2023-06-26,160,Stoomtrein Marerijk,25.0,25.0,100.0
2023-06-26,160,Stoomtrein Ruigrijk,25.0,25.0,100.0
2023-06-26,160,Symbolica,35.0,45.0,100.0
2023-06-26,160,Symbolica Single-rider,16.0,25.0,100.0
2023-06-26,160,The Six Swans,7.0,15.0,100.0
2023-06-26,160,Villa Volta,16.0,30.0,100.0
2023-06-26,160,Vogel Rok,33.0,50.0,100.0
2023-06-26,160,Volkvanlaaf,,,100.0
2023-06-27,160,Anton Pieck Plein,,,100.0
2023-06-27,160,Archipel,,,100.0
2023-06-27,160,Badhuys indoor splash pool,,,37.0
2023-06-27,160,Baron 1898,50.0,80.0,100.0
2023-06-27,160,Baron 1898 Single-rider,42.0,60.0,95.0
2023-06-27,160,Carnaval Festival,10.0,20.0,100.0
2023-06-27,160,De Oude Tufferbaan,16.0,25.0,100.0
2023-06-27,160,De Vliegende Hollander,40.0,50.0,99.0
2023-06-27,160,De Vliegende Hollander Single-rider,31.0,50.0,70.0
2023-06-27,160,Diorama,,,100.0
2023-06-27,160,Droomvlucht,27.0,55.0,100.0
2023-06-27,160,Droomvlucht VR,,,100.0
2023-06-27,160,Efteling Museum,,,87.0
2023-06-27,160,Fabula,9.0,10.0,100.0
2023-06-27,160,Fairytale Forest,,,100.0
2023-06-27,160,Fata Morgana,15.0,40.0,100.0
2023-06-27,160,Gondoletta,18.0,25.0,100.0
2023-06-27,160,Halve Maen,,,0.0
2023-06-27,160,Joris en de Draak,42.0,60.0,87.0
2023-06-27,160,Joris en de Draak Single-rider,31.0,45.0,86.0
2023-06-27,160,Kinderspoor,5.0,5.0,100.0
2023-06-27,160,Kindervreugd,,,100.0
2023-06-27,160,Kleuterhof,,,100.0
2023-06-27,160,Max & Moritz,20.0,40.0,78.0
2023-06-27,160,Max & Moritz Single-rider,21.0,35.0,6.0
2023-06-27,160,Monorail,12.0,30.0,100.0
2023-06-27,160,Nest!,,,100.0
2023-06-27,160,Pagode,6.0,10.0,100.0
2023-06-27,160,Piraña,27.0,40.0,100.0
2023-06-27,160,Python,33.0,55.0,97.0
2023-06-27,160,Python Single-rider,39.0,55.0,82.0
2023-06-27,160,Sirocco,11.0,20.0,100.0
2023-06-27,160,Stoomcarrousel,,,0.0
2023-06-27,160,Stoomtrein Marerijk,25.0,25.0,100.0
2023-06-27,160,Stoomtrein Ruigrijk,25.0,25.0,100.0
2023-06-27,160,Symbolica,30.0,40.0,92.0
2023-06-27,160,Symbolica Single-rider,8.0,20.0,92.0
2023-06-27,160,The Six Swans,5.0,5.0,100.0
2023-06-27,160,Villa Volta,12.0,25.0,100.0
2023-06-27,160,Vogel Rok,29.0,45.0,100.0
2023-06-27,160,Volkvanlaaf,,,100.0
2023-06-28,160,Anton Pieck Plein,,,99.0
2023-06-28,160,Archipel,,,0.0
2023-06-28,160,Badhuys indoor splash pool,,,38.0
2023-06-28,160,Baron 1898,39.0,55.0,100.0
2023-06-28,160,Baron 1898 Single-rider,31.0,50.0,99.0
2023-06-28,160,Carnaval Festival,10.0,15.0,100.0
2023-06-28,160,De Oude Tufferbaan,16.0,25.0,99.0
2023-06-28,160,De Vliegende Hollander,34.0,45.0,99.0
2023-06-28,160,De Vliegende Hollander Single-rider,23.0,30.0,78.0
2023-06-28,160,Diorama,,,99.0
2023-06-28,160,Droomvlucht,24.0,35.0,100.0
2023-06-28,160,Droomvlucht VR,,,100.0
2023-06-28,160,Efteling Museum,,,87.0
2023-06-28,160,Fabula,10.0,10.0,99.0
2023-06-28,160,Fairytale Forest,,,99.0
2023-06-28,160,Fata Morgana,11.0,40.0,100.0
2023-06-28,160,Gondoletta,16.0,25.0,99.0
2023-06-28,160,Halve Maen,,,0.0
2023-06-28,160,Joris en de Draak,38.0,50.0,86.0
2023-06-28,160,Joris en de Draak Single-rider,26.0,40.0,87.0
2023-06-28,160,Kinderspoor,,,99.0
2023-06-28,160,Kindervreugd,,,99.0
2023-06-28,160,Kleuterhof,,,100.0
2023-06-28,160,Max & Moritz,13.0,30.0,98.0
2023-06-28,160,Max & Moritz Single-rider,11.0,25.0,55.0
2023-06-28,160,Monorail,17.0,25.0,99.0
2023-06-28,160,Nest!,,,99.0
2023-06-28,160,Pagode,5.0,10.0,99.0
2023-06-28,160,Piraña,21.0,30.0,95.0
2023-06-28,160,Python,27.0,40.0,99.0
2023-06-28,160,Python Single-rider,26.0,35.0,87.0
2023-06-28,160,Sirocco,10.0,20.0,100.0
2023-06-28,160,Stoomcarrousel,,,0.0
2023-06-28,160,Stoomtrein Marerijk,25.0,25.0,98.0
2023-06-28,160,Stoomtrein Ruigrijk,25.0,25.0,98.0
2023-06-28,160,Symbolica,25.0,30.0,99.0
2023-06-28,160,Symbolica Single-rider,5.0,10.0,99.0
2023-06-28,160,The Six Swans,12.0,15.0,99.0
2023-06-28,160,Villa Volta,8.0,15.0,100.0
2023-06-28,160,Vogel Rok,29.0,60.0,100.0
2023-06-28,160,Volkvanlaaf,,,99.0
2023-06-29,160,Anton Pieck Plein,,,99.0
2023-06-29,160,Archipel,,,100.0
2023-06-29,160,Badhuys indoor splash pool,,,37.0
2023-06-29,160,Baron 1898,50.0,90.0,100.0
2023-06-29,160,Baron 1898 Single-rider,39.0,60.0,100.0
2023-06-29,160,Carnaval Festival,11.0,20.0,100.0
2023-06-29,160,De Oude Tufferbaan,15.0,20.0,97.0
2023-06-29,160,De Vliegende Hollander,37.0,45.0,100.0
2023-06-29,160,De Vliegende Hollander Single-rider,25.0,40.0,18.0
2023-06-29,160,Diorama,,,99.0
2023-06-29,160,Droomvlucht,27.0,45.0,100.0
2023-06-29,160,Droomvlucht VR,,,100.0
2023-06-29,160,Efteling Museum,,,88.0
2023-06-29,160,Fabula,10.0,10.0,99.0
2023-06-29,160,Fairytale Forest,,,99.0
2023-06-29,160,Fata Morgana,10.0,35.0,100.0
2023-06-29,160,Gondoletta,13.0,30.0,99.0
2023-06-29,160,Halve Maen,,,0.0
2023-06-29,160,Joris en de Draak,36.0,55.0,98.0
2023-06-29,160,Joris en de Draak Single-rider,26.0,45.0,100.0
2023-06-29,160,Kinderspoor,,,99.0
2023-06-29,160,Kindervreugd,,,99.0
2023-06-29,160,Kleuterhof,,,100.0
2023-06-29,160,Max & Moritz,12.0,30.0,100.0
2023-06-29,160,Max & Moritz Single-rider,,,0.0
2023-06-29,160,Monorail,14.0,20.0,99.0
2023-06-29,160,Nest!,,,99.0
2023-06-29,160,Pagode,5.0,5.0,99.0
2023-06-29,160,Piraña,24.0,40.0,99.0
2023-06-29,160,Python,30.0,45.0,97.0
2023-06-29,160,Python Single-rider,43.0,70.0,15.0
2023-06-29,160,Sirocco,8.0,15.0,100.0
2023-06-29,160,Stoomcarrousel,,,0.0
2023-06-29,160,Stoomtrein Marerijk,25.0,25.0,68.0
2023-06-29,160,Stoomtrein Ruigrijk,27.0,50.0,68.0
2023-06-29,160,Symbolica,24.0,35.0,98.0
2023-06-29,160,Symbolica Single-rider,7.0,15.0,98.0
2023-06-29,160,The Six Swans,8.0,10.0,99.0
2023-06-29,160,Villa Volta,11.0,25.0,100.0
2023-06-29,160,Vogel Rok,29.0,45.0,100.0
2023-06-29,160,Volkvanlaaf,,,99.0
2023-06-30,160,Anton Pieck Plein,,,99.0
2023-06-30,160,Archipel,,,100.0
2023-06-30,160,Badhuys indoor splash pool,,,58.0
2023-06-30,160,Baron 1898,31.0,60.0,99.0
2023-06-30,160,Baron 1898 Single-rider,24.0,50.0,98.0
2023-06-30,160,Carnaval Festival,8.0,15.0,100.0
2023-06-30,160,De Oude Tufferbaan,12.0,30.0,99.0
2023-06-30,160,De Vliegende Hollander,30.0,45.0,100.0
2023-06-30,160,De Vliegende Hollander Single-rider,,,0.0
2023-06-30,160,Diorama,,,99.0
2023-06-30,160,Droomvlucht,15.0,30.0,100.0
2023-06-30,160,Droomvlucht VR,,,100.0
2023-06-30,160,Efteling Museum,,,91.0
2023-06-30,160,Fabula,10.0,10.0,100.0
2023-06-30,160,Fairytale Forest,,,99.0
2023-06-30,160,Fata Morgana,7.0,30.0,100.0
2023-06-30,160,Gondoletta,17.0,25.0,96.0
2023-06-30,160,Halve Maen,,,1.0
2023-06-30,160,Joris en de Draak,24.0,50.0,79.0
2023-06-30,160,Joris en de Draak Single-rider,15.0,35.0,75.0
2023-06-30,160,Kinderspoor,6.0,10.0,99.0
2023-06-30,160,Kindervreugd,,,99.0
2023-06-30,160,Kleuterhof,,,100.0
2023-06-30,160,Max & Moritz,10.0,40.0,100.0
2023-06-30,160,Max & Moritz Single-rider,10.0,30.0,18.0
2023-06-30,160,Monorail,8.0,25.0,99.0
2023-06-30,160,Nest!,,,99.0
2023-06-30,160,Pagode,5.0,5.0,98.0
2023-06-30,160,Piraña,16.0,35.0,99.0
2023-06-30,160,Python,19.0,40.0,99.0
2023-06-30,160,Python Single-rider,10.0,15.0,4.0
2023-06-30,160,Sirocco,7.0,15.0,100.0
2023-06-30,160,Stoomcarrousel,,,0.0
2023-06-30,160,Stoomtrein Marerijk,25.0,25.0,99.0
2023-06-30,160,Stoomtrein Ruigrijk,25.0,25.0,99.0
2023-06-30,160,Symbolica,18.0,30.0,99.0
2023-06-30,160,Symbolica Single-rider,5.0,10.0,99.0
2023-06-30,160,The Six Swans,5.0,10.0,92.0
2023-06-30,160,Villa Volta,5.0,10.0,97.0
2023-06-30,160,Vogel Rok,15.0,35.0,100.0
2023-06-30,160,Volkvanlaaf,,,99.0
2023-07-01,160,Anton Pieck Plein,,,100.0
2023-07-01,160,Archipel,,,100.0
2023-07-01,160,Badhuys indoor splash pool,,,100.0
2023-07-01,160,Baron 1898,29.0,45.0,98.0
2023-07-01,160,Baron 1898 Single-rider,22.0,40.0,97.0
2023-07-01,160,Carnaval Festival,13.0,25.0,97.0
2023-07-01,160,De Oude Tufferbaan,13.0,25.0,55.0
2023-07-01,160,De Vliegende Hollander,25.0,35.0,100.0
2023-07-01,160,De Vliegende Hollander Single-rider,15.0,25.0,71.0
2023-07-01,160,Diorama,,,100.0
2023-07-01,160,Droomvlucht,22.0,45.0,100.0
2023-07-01,160,Droomvlucht VR,,,100.0
2023-07-01,160,Efteling Museum,,,92.0
2023-07-01,160,Fabula,10.0,10.0,100.0
2023-07-01,160,Fairytale Forest,,,100.0
2023-07-01,160,Fata Morgana,13.0,40.0,100.0
2023-07-01,160,Gondoletta,16.0,30.0,83.0
2023-07-01,160,Halve Maen,,,0.0
2023-07-01,160,Joris en de Draak,36.0,55.0,99.0
2023-07-01,160,Joris en de Draak Single-rider,22.0,50.0,98.0
2023-07-01,160,Kinderspoor,5.0,5.0,100.0
2023-07-01,160,Kindervreugd,,,100.0
2023-07-01,160,Kleuterhof,,,100.0
2023-07-01,160,Max & Moritz,11.0,30.0,100.0
2023-07-01,160,Max & Moritz Single-rider,9.0,25.0,56.0
2023-07-01,160,Monorail,16.0,25.0,100.0
2023-07-01,160,Nest!,,,100.0
2023-07-01,160,Pagode,6.0,20.0,88.0
2023-07-01,160,Piraña,8.0,20.0,100.0
2023-07-01,160,Python,14.0,30.0,95.0
2023-07-01,160,Python Single-rider,14.0,30.0,67.0
2023-07-01,160,Sirocco,9.0,15.0,100.0
2023-07-01,160,Stoomcarrousel,,,0.0
2023-07-01,160,Stoomtrein Marerijk,30.0,50.0,98.0
2023-07-01,160,Stoomtrein Ruigrijk,32.0,50.0,98.0
2023-07-01,160,Symbolica,27.0,40.0,99.0
2023-07-01,160,Symbolica Single-rider,6.0,15.0,99.0
2023-07-01,160,The Six Swans,11.0,20.0,100.0
2023-07-01,160,Villa Volta,8.0,20.0,100.0
2023-07-01,160,Vogel Rok,17.0,40.0,100.0
2023-07-01,160,Volkvanlaaf,,,100.0
2023-07-02,160,Anton Pieck Plein,,,100.0
2023-07-02,160,Archipel,,,100.0
2023-07-02,160,Badhuys indoor splash pool,,,100.0
2023-07-02,160,Baron 1898,25.0,50.0,100.0
2023-07-02,160,Baron 1898 Single-rider,20.0,30.0,100.0
2023-07-02,160,Carnaval Festival,14.0,30.0,100.0
2023-07-02,160,De Oude Tufferbaan,20.0,30.0,100.0
2023-07-02,160,De Vliegende Hollander,32.0,45.0,100.0
2023-07-02,160,De Vliegende Hollander Single-rider,17.0,30.0,68.0
2023-07-02,160,Diorama,,,100.0
2023-07-02,160,Droomvlucht,28.0,40.0,100.0
2023-07-02,160,Droomvlucht VR,,,100.0
2023-07-02,160,Efteling Museum,,,91.0
2023-07-02,160,Fabula,10.0,10.0,100.0
2023-07-02,160,Fairytale Forest,,,100.0
2023-07-02,160,Fata Morgana,14.0,45.0,100.0
2023-07-02,160,Gondoletta,22.0,30.0,100.0
2023-07-02,160,Halve Maen,,,0.0
2023-07-02,160,Joris en de Draak,38.0,65.0,94.0
2023-07-02,160,Joris en de Draak Single-rider,24.0,45.0,93.0
2023-07-02,160,Kinderspoor,11.0,20.0,100.0
2023-07-02,160,Kindervreugd,,,100.0
2023-07-02,160,Kleuterhof,,,100.0
2023-07-02,160,Max & Moritz,14.0,35.0,100.0
2023-07-02,160,Max & Moritz Single-rider,8.0,10.0,64.0
2023-07-02,160,Monorail,18.0,30.0,100.0
2023-07-02,160,Nest!,,,100.0
2023-07-02,160,Pagode,5.0,5.0,26.0
2023-07-02,160,Piraña,20.0,35.0,100.0
2023-07-02,160,Python,16.0,30.0,99.0
2023-07-02,160,Python Single-rider,16.0,30.0,68.0
2023-07-02,160,Sirocco,11.0,20.0,100.0
2023-07-02,160,Stoomcarrousel,,,0.0
2023-07-02,160,Stoomtrein Marerijk,27.0,40.0,84.0
2023-07-02,160,Stoomtrein Ruigrijk,27.0,40.0,80.0
2023-07-02,160,Symbolica,29.0,80.0,99.0
2023-07-02,160,Symbolica Single-rider,7.0,10.0,99.0
2023-07-02,160,The Six Swans,6.0,10.0,100.0
2023-07-02,160,Villa Volta,9.0,20.0,100.0
2023-07-02,160,Vogel Rok,19.0,35.0,100.0
2023-07-02,160,Volkvanlaaf,,,100.0
2023-07-03,160,Anton Pieck Plein,,,99.0
2023-07-03,160,Archipel,,,100.0
2023-07-03,160,Badhuys indoor splash pool,,,100.0
2023-07-03,160,Baron 1898,42.0,65.0,100.0
2023-07-03,160,Baron 1898 Single-rider,22.0,35.0,31.0
2023-07-03,160,Carnaval Festival,14.0,25.0,100.0
2023-07-03,160,De Oude Tufferbaan,14.0,30.0,99.0
2023-07-03,160,De Vliegende Hollander,34.0,50.0,100.0
2023-07-03,160,De Vliegende Hollander Single-rider,15.0,35.0,10.0
2023-07-03,160,Diorama,,,99.0
2023-07-03,160,Droomvlucht,26.0,45.0,100.0
2023-07-03,160,Droomvlucht VR,,,100.0
2023-07-03,160,Efteling Museum,,,90.0
2023-07-03,160,Fabula,10.0,10.0,99.0
2023-07-03,160,Fairytale Forest,,,99.0
2023-07-03,160,Fata Morgana,13.0,40.0,100.0
2023-07-03,160,Gondoletta,17.0,25.0,99.0
2023-07-03,160,Halve Maen,,,0.0
2023-07-03,160,Joris en de Draak,47.0,70.0,82.0
2023-07-03,160,Joris en de Draak Single-rider,30.0,55.0,81.0
2023-07-03,160,Kinderspoor,,,99.0
2023-07-03,160,Kindervreugd,,,99.0
2023-07-03,160,Kleuterhof,,,99.0
2023-07-03,160,Max & Moritz,15.0,40.0,100.0
2023-07-03,160,Max & Moritz Single-rider,16.0,25.0,40.0
2023-07-03,160,Monorail,13.0,30.0,99.0
2023-07-03,160,Nest!,,,99.0
2023-07-03,160,Pagode,6.0,10.0,97.0
2023-07-03,160,Piraña,19.0,30.0,99.0
2023-07-03,160,Python,25.0,40.0,100.0
2023-07-03,160,Python Single-rider,33.0,50.0,77.0
2023-07-03,160,Sirocco,10.0,20.0,100.0
2023-07-03,160,Stoomcarrousel,,,0.0
2023-07-03,160,Stoomtrein Marerijk,32.0,40.0,98.0
2023-07-03,160,Stoomtrein Ruigrijk,26.0,30.0,98.0
2023-07-03,160,Symbolica,28.0,40.0,99.0
2023-07-03,160,Symbolica Single-rider,7.0,15.0,99.0
2023-07-03,160,The Six Swans,7.0,15.0,99.0
2023-07-03,160,Villa Volta,12.0,30.0,100.0
2023-07-03,160,Vogel Rok,23.0,40.0,100.0
2023-07-03,160,Volkvanlaaf,,,99.0
2023-07-04,160,Anton Pieck Plein,,,99.0
2023-07-04,160,Archipel,,,100.0
2023-07-04,160,Badhuys indoor splash pool,,,100.0
2023-07-04,160,Baron 1898,36.0,60.0,100.0
2023-07-04,160,Baron 1898 Single-rider,26.0,45.0,100.0
2023-07-04,160,Carnaval Festival,6.0,10.0,97.0
2023-07-04,160,De Oude Tufferbaan,9.0,20.0,99.0
2023-07-04,160,De Vliegende Hollander,32.0,40.0,96.0
2023-07-04,160,De Vliegende Hollander Single-rider,16.0,35.0,12.0
2023-07-04,160,Diorama,,,99.0
2023-07-04,160,Droomvlucht,15.0,35.0,100.0
2023-07-04,160,Droomvlucht VR,,,100.0
2023-07-04,160,Efteling Museum,,,91.0
2023-07-04,160,Fabula,10.0,10.0,99.0
2023-07-04,160,Fairytale Forest,,,99.0
2023-07-04,160,Fata Morgana,9.0,35.0,100.0
2023-07-04,160,Gondoletta,13.0,25.0,97.0
2023-07-04,160,Halve Maen,,,0.0
2023-07-04,160,Joris en de Draak,38.0,55.0,99.0
2023-07-04,160,Joris en de Draak Single-rider,23.0,50.0,99.0
2023-07-04,160,Kinderspoor,5.0,5.0,99.0
2023-07-04,160,Kindervreugd,,,99.0
2023-07-04,160,Kleuterhof,,,100.0
2023-07-04,160,Max & Moritz,9.0,30.0,100.0
2023-07-04,160,Max & Moritz Single-rider,9.0,10.0,13.0
2023-07-04,160,Monorail,8.0,20.0,99.0
2023-07-04,160,Nest!,,,99.0
2023-07-04,160,Pagode,5.0,5.0,99.0
2023-07-04,160,Piraña,15.0,30.0,99.0
2023-07-04,160,Python,22.0,35.0,87.0
2023-07-04,160,Python Single-rider,23.0,45.0,74.0
2023-07-04,160,Sirocco,7.0,10.0,100.0
2023-07-04,160,Stoomcarrousel,,,0.0
2023-07-04,160,Stoomtrein Marerijk,25.0,25.0,96.0
2023-07-04,160,Stoomtrein Ruigrijk,25.0,25.0,95.0
2023-07-04,160,Symbolica,19.0,30.0,99.0
2023-07-04,160,Symbolica Single-rider,5.0,15.0,99.0
2023-07-04,160,The Six Swans,5.0,10.0,100.0
2023-07-04,160,Villa Volta,9.0,20.0,100.0
2023-07-04,160,Vogel Rok,20.0,40.0,100.0
2023-07-04,160,Volkvanlaaf,,,99.0
2023-07-05,160,Anton Pieck Plein,,,99.0
2023-07-05,160,Archipel,,,100.0
2023-07-05,160,Badhuys indoor splash pool,,,100.0
2023-07-05,160,Baron 1898,44.0,80.0,37.0
2023-07-05,160,Baron 1898 Single-rider,31.0,60.0,37.0
2023-07-05,160,Carnaval Festival,7.0,15.0,100.0
2023-07-05,160,De Oude Tufferbaan,10.0,20.0,99.0
2023-07-05,160,De Vliegende Hollander,36.0,55.0,81.0
2023-07-05,160,De Vliegende Hollander Single-rider,,,0.0
2023-07-05,160,Diorama,,,99.0
2023-07-05,160,Droomvlucht,17.0,40.0,100.0
2023-07-05,160,Droomvlucht VR,,,100.0
2023-07-05,160,Efteling Museum,,,90.0
2023-07-05,160,Fabula,10.0,10.0,99.0
2023-07-05,160,Fairytale Forest,,,99.0
2023-07-05,160,Fata Morgana,9.0,30.0,95.0
2023-07-05,160,Gondoletta,11.0,20.0,99.0
2023-07-05,160,Halve Maen,,,0.0
2023-07-05,160,Joris en de Draak,44.0,70.0,90.0
2023-07-05,160,Joris en de Draak Single-rider,27.0,50.0,87.0
2023-07-05,160,Kinderspoor,5.0,5.0,99.0
2023-07-05,160,Kindervreugd,,,99.0
2023-07-05,160,Kleuterhof,,,99.0
2023-07-05,160,Max & Moritz,9.0,25.0,100.0
2023-07-05,160,Max & Moritz Single-rider,,,0.0
2023-07-05,160,Monorail,10.0,25.0,99.0
2023-07-05,160,Nest!,,,99.0
2023-07-05,160,Pagode,5.0,10.0,65.0
2023-07-05,160,Piraña,10.0,20.0,100.0
2023-07-05,160,Python,27.0,45.0,34.0
2023-07-05,160,Python Single-rider,24.0,40.0,13.0
2023-07-05,160,Sirocco,8.0,15.0,100.0
2023-07-05,160,Stoomcarrousel,,,0.0
2023-07-05,160,Stoomtrein Marerijk,25.0,25.0,89.0
2023-07-05,160,Stoomtrein Ruigrijk,25.0,25.0,81.0
2023-07-05,160,Symbolica,15.0,40.0,99.0
2023-07-05,160,Symbolica Single-rider,5.0,15.0,99.0
2023-07-05,160,The Six Swans,,,99.0
2023-07-05,160,Villa Volta,8.0,20.0,83.0
2023-07-05,160,Vogel Rok,23.0,40.0,100.0
2023-07-05,160,Volkvanlaaf,,,99.0
2023-07-06,160,Anton Pieck Plein,,,100.0
2023-07-06,160,Archipel,,,100.0
2023-07-06,160,Badhuys indoor splash pool,,,100.0
2023-07-06,160,Baron 1898,49.0,70.0,100.0
2023-07-06,160,Baron 1898 Single-rider,31.0,50.0,72.0
2023-07-06,160,Carnaval Festival,12.0,20.0,100.0
2023-07-06,160,De Oude Tufferbaan,15.0,25.0,97.0
2023-07-06,160,De Vliegende Hollander,42.0,60.0,96.0
2023-07-06,160,De Vliegende Hollander Single-rider,,,0.0
2023-07-06,160,Diorama,,,100.0
2023-07-06,160,Droomvlucht,22.0,50.0,100.0
2023-07-06,160,Droomvlucht VR,,,100.0
2023-07-06,160,Efteling Museum,,,90.0
2023-07-06,160,Fabula,10.0,10.0,100.0
2023-07-06,160,Fairytale Forest,,,100.0
2023-07-06,160,Fata Morgana,13.0,45.0,100.0
2023-07-06,160,Gondoletta,23.0,40.0,100.0
2023-07-06,160,Halve Maen,,,0.0
2023-07-06,160,Joris en de Draak,41.0,60.0,90.0
2023-07-06,160,Joris en de Draak Single-rider,29.0,45.0,90.0
2023-07-06,160,Kinderspoor,5.0,10.0,100.0
2023-07-06,160,Kindervreugd,,,100.0
2023-07-06,160,Kleuterhof,,,100.0
2023-07-06,160,Max & Moritz,17.0,40.0,100.0
2023-07-06,160,Max & Moritz Single-rider,,,0.0
2023-07-06,160,Monorail,14.0,30.0,100.0
2023-07-06,160,Nest!,,,100.0
2023-07-06,160,Pagode,5.0,15.0,100.0
2023-07-06,160,Piraña,30.0,45.0,100.0
2023-07-06,160,Python,30.0,45.0,100.0
2023-07-06,160,Python Single-rider,33.0,50.0,81.0
2023-07-06,160,Sirocco,10.0,20.0,100.0
2023-07-06,160,Stoomcarrousel,,,0.0
2023-07-06,160,Stoomtrein Marerijk,38.0,45.0,100.0
2023-07-06,160,Stoomtrein Ruigrijk,39.0,45.0,100.0
2023-07-06,160,Symbolica,23.0,40.0,100.0
2023-07-06,160,Symbolica Single-rider,8.0,20.0,100.0
2023-07-06,160,The Six Swans,7.0,15.0,100.0
2023-07-06,160,Villa Volta,11.0,20.0,100.0
2023-07-06,160,Vogel Rok,27.0,40.0,100.0
2023-07-06,160,Volkvanlaaf,,,100.0
2023-07-07,160,Anton Pieck Plein,,,100.0
2023-07-07,160,Archipel,,,100.0
2023-07-07,160,Badhuys indoor splash pool,,,100.0
2023-07-07,160,Baron 1898,29.0,60.0,98.0
2023-07-07,160,Baron 1898 Single-rider,23.0,45.0,98.0
2023-07-07,160,Carnaval Festival,5.0,10.0,100.0
2023-07-07,160,De Oude Tufferbaan,11.0,25.0,100.0
2023-07-07,160,De Vliegende Hollander,29.0,45.0,97.0
2023-07-07,160,De Vliegende Hollander Single-rider,16.0,35.0,82.0
2023-07-07,160,Diorama,,,100.0
2023-07-07,160,Droomvlucht,14.0,30.0,97.0
2023-07-07,160,Droomvlucht VR,,,100.0
2023-07-07,160,Efteling Museum,,,91.0
2023-07-07,160,Fabula,10.0,10.0,100.0
2023-07-07,160,Fairytale Forest,,,100.0
2023-07-07,160,Fata Morgana,6.0,25.0,100.0
2023-07-07,160,Gondoletta,16.0,30.0,95.0
2023-07-07,160,Halve Maen,10.0,20.0,40.0
2023-07-07,160,Joris en de Draak,30.0,65.0,87.0
2023-07-07,160,Joris en de Draak Single-rider,18.0,40.0,88.0
2023-07-07,160,Kinderspoor,,,100.0
2023-07-07,160,Kindervreugd,,,100.0
2023-07-07,160,Kleuterhof,,,100.0
2023-07-07,160,Max & Moritz,7.0,25.0,100.0
2023-07-07,160,Max & Moritz Single-rider,13.0,25.0,6.0
2023-07-07,160,Monorail,14.0,25.0,100.0
2023-07-07,160,Nest!,,,100.0
2023-07-07,160,Pagode,5.0,5.0,100.0
2023-07-07,160,Piraña,24.0,45.0,100.0
2023-07-07,160,Python,15.0,35.0,97.0
2023-07-07,160,Python Single-rider,16.0,35.0,59.0
2023-07-07,160,Sirocco,5.0,15.0,100.0
2023-07-07,160,Stoomcarrousel,,,0.0
2023-07-07,160,Stoomtrein Marerijk,30.0,45.0,100.0
2023-07-07,160,Stoomtrein Ruigrijk,29.0,50.0,100.0
2023-07-07,160,Symbolica,17.0,30.0,99.0
2023-07-07,160,Symbolica Single-rider,5.0,10.0,99.0
2023-07-07,160,The Six Swans,7.0,10.0,100.0
2023-07-07,160,Villa Volta,7.0,25.0,100.0
2023-07-07,160,Vogel Rok,14.0,35.0,100.0
2023-07-07,160,Volkvanlaaf,,,100.0
2023-07-08,160,Anton Pieck Plein,,,99.0
2023-07-08,160,Archipel,,,100.0
2023-07-08,160,Badhuys indoor splash pool,,,100.0
2023-07-08,160,Baron 1898,22.0,40.0,100.0
2023-07-08,160,Baron 1898 Single-rider,17.0,40.0,99.0
2023-07-08,160,Carnaval Festival,11.0,20.0,99.0
2023-07-08,160,De Oude Tufferbaan,14.0,25.0,99.0
2023-07-08,160,De Vliegende Hollander,28.0,40.0,100.0
2023-07-08,160,De Vliegende Hollander Single-rider,16.0,30.0,81.0
2023-07-08,160,Diorama,,,99.0
2023-07-08,160,Droomvlucht,21.0,35.0,97.0
2023-07-08,160,Droomvlucht VR,,,97.0
2023-07-08,160,Efteling Museum,,,91.0
2023-07-08,160,Fabula,7.0,10.0,91.0
2023-07-08,160,Fairytale Forest,,,99.0
2023-07-08,160,Fata Morgana,10.0,40.0,100.0
2023-07-08,160,Gondoletta,20.0,40.0,68.0
2023-07-08,160,Halve Maen,7.0,15.0,98.0
2023-07-08,160,Joris en de Draak,20.0,35.0,100.0
2023-07-08,160,Joris en de Draak Single-rider,11.0,30.0,99.0
2023-07-08,160,Kinderspoor,5.0,5.0,99.0
2023-07-08,160,Kindervreugd,,,99.0
2023-07-08,160,Kleuterhof,,,100.0
2023-07-08,160,Max & Moritz,9.0,30.0,100.0
2023-07-08,160,Max & Moritz Single-rider,7.0,10.0,20.0
2023-07-08,160,Monorail,16.0,20.0,99.0
2023-07-08,160,Nest!,,,99.0
2023-07-08,160,Pagode,5.0,10.0,94.0
2023-07-08,160,Piraña,32.0,50.0,100.0
2023-07-08,160,Python,9.0,25.0,100.0
2023-07-08,160,Python Single-rider,12.0,20.0,52.0
2023-07-08,160,Sirocco,7.0,20.0,100.0
2023-07-08,160,Stoomcarrousel,,,0.0
2023-07-08,160,Stoomtrein Marerijk,31.0,40.0,82.0
2023-07-08,160,Stoomtrein Ruigrijk,36.0,50.0,82.0
